area,perimeter,height,width,r_value,g_value,b_value,index,label
232.5,34.97056246,265,385,204,130,56,13,6
200.5,14.4,265,385,168,109,66,13,6
162.0,14.48528123,265,385,201,150,65,12,6
208.0,297.3624784,265,385,215,163,91,12,6
227.5,219.2964631,265,385,213,159,62,12,6
221.5,13.51959581,265,385,215,164,75,12,6
203.0,382.9188286,265,385,196,176,97,13,6
225.5,542.9724757,265,385,198,148,74,13,6
220.0,2623.613714,265,385,207,159,92,13,6
224.0,993.4137547,265,385,206,161,97,14,6
206.5,214.3586116,265,385,199,128,70,11,6
205.5,14.12548332,265,385,208,167,85,13,6
220.5,287.119838,265,385,211,166,77,13,6
207.0,278.8771975,265,385,198,172,88,14,6
222.5,20.91370831,265,385,218,144,71,11,6
222.5,14.12548332,265,385,203,174,84,14,6
210.0,303.9482647,265,385,190,149,76,12,6
239.5,15.31370831,265,385,207,149,55,13,6
228.5,3.6,265,385,216,139,44,12,6
198.0,71.11269772,265,385,227,161,56,12,6
218.5,320.7683674,265,385,206,171,92,13,6
220.5,543.3466625,265,385,207,134,69,12,6
233.5,24.58233747,265,385,202,108,71,14,6
248.5,2013.160893,265,385,163,90,64,16,6
196.0,0.0,265,385,212,112,67,13,6
236.5,37.30193329,265,385,205,115,76,10,6
206.0,1166.673463,265,385,206,141,83,12,6
219.5,64.87005723,265,385,206,115,80,12,6
231.0,295.7978033,265,385,208,164,75,12,6
243.5,322.2075573,265,385,210,133,65,13,6
226.0,2.4,265,385,211,164,79,12,6
214.5,503.3405971,265,385,187,146,108,10,6
212.5,23.52792184,265,385,205,121,62,11,6
187.5,111.577878,265,385,220,134,75,11,6
226.5,641.8362266,265,385,202,164,76,11,6
185.5,196.3675311,265,385,201,120,66,11,6
208.5,18.65096664,265,385,194,171,86,10,6
206.0,122.4450791,265,385,207,169,91,12,6
218.0,2.0,265,385,210,181,113,12,6
250.0,319.462984,265,385,220,158,60,9,6
232.0,7.491168737,265,385,206,169,87,12,6
223.0,307.4997373,265,385,205,169,100,12,6
200.0,716.234798,265,385,218,169,94,11,6
239.5,3.2,265,385,218,168,77,11,6
199.5,334.3614676,265,385,208,120,78,11,6
231.5,440.0309326,265,385,221,117,71,13,6
233.5,363.8893908,265,385,222,170,75,13,6
219.0,284.2428825,265,385,203,166,73,12,6
226.0,1494.219465,265,385,212,106,74,12,6
214.0,526.6112509,265,385,226,152,92,14,6
235.0,7.6,265,385,225,144,29,11,6
219.0,363.9407736,265,385,203,117,59,11,6
205.5,218.7350622,265,385,206,119,58,10,6
231.0,14.4,265,385,216,148,71,11,6
233.0,312.3996501,265,385,212,159,63,13,6
219.0,364.1624789,265,385,216,167,96,11,6
232.0,598.3803829,265,385,210,167,67,11,6
205.5,211.7880497,265,385,210,170,114,14,6
223.0,352.6761872,265,385,191,171,87,13,6
222.5,526.9245397,265,385,206,165,70,10,6
189.0,257.7194205,265,385,210,128,92,12,6
203.0,0.0,265,385,208,134,100,12,6
209.5,55.69015827,265,385,208,162,87,12,6
209.5,323.4331284,265,385,212,163,80,13,6
196.5,62.27939372,265,385,222,164,84,12,6
218.0,35.58822498,265,385,207,157,87,11,6
200.5,574.1509442,265,385,221,127,59,11,6
206.0,8.0,265,385,226,145,26,12,6
213.0,10.92548332,265,385,183,112,59,12,6
215.0,337.3507029,151,190,180,128,58,10,7
212.5,470.0461566,151,190,199,161,55,12,7
227.0,307.9898958,151,190,196,164,72,14,7
288.0,992.5304961,151,190,198,145,54,13,7
234.0,11.58822498,248,190,193,163,65,14,7
280.5,15.45096664,248,190,191,148,60,14,7
173.0,223.5218588,248,190,212,164,112,11,7
175.5,0.0,248,190,221,158,99,12,7
197.5,255.3208485,248,190,212,146,86,11,7
193.5,4.8,248,190,229,147,92,10,7
207.5,1848.71938,248,283,230,142,64,12,7
221.0,189.5689595,248,315,212,173,86,11,7
225.0,919.5777694,248,328,196,147,58,12,7
203.0,240.5409502,248,328,210,165,62,13,7
267.0,24.58233747,248,328,224,141,69,14,7
230.0,522.4849309,248,328,222,145,71,12,7
195.5,166.2239676,248,328,202,161,51,12,7
246.5,10.62253957,248,328,197,160,74,13,7
222.0,21.65685415,248,328,225,149,110,13,7
225.5,5.794112492,248,328,192,163,30,11,7
221.0,4.828427076,248,328,194,161,20,9,7
309.5,429.3868634,248,328,181,163,66,13,7
232.0,202.7703877,248,328,190,161,37,10,7
209.0,20.98233747,248,328,213,170,115,10,7
207.0,254.9409494,248,328,215,164,67,13,7
238.0,0.0,248,328,213,162,96,13,7
230.0,127.2548332,248,328,214,158,61,13,7
214.0,0.0,248,328,200,133,61,11,7
212.0,558.4142797,250,328,211,154,32,11,7
249.0,996.4874333,250,328,198,151,63,13,7
196.5,5.462741661,250,328,215,168,93,13,7
206.5,356.2095793,250,328,222,175,108,10,7
214.0,4.0,257,328,205,162,97,10,7
246.5,414.3275708,257,328,201,162,65,13,7
261.5,271.1835896,268,328,194,170,76,14,7
218.5,453.0701264,268,328,218,120,75,13,7
262.5,54.6676187,268,328,202,158,103,11,7
214.0,933.7158638,268,328,211,127,83,12,7
197.5,965.8413499,268,328,214,119,52,11,7
208.5,626.1960259,268,328,220,150,119,11,7
258.5,846.2815453,268,328,206,135,73,10,7
252.5,2.0,268,328,221,156,50,14,7
212.0,15.89116874,268,328,201,156,57,13,7
213.0,43.01909058,268,328,210,134,59,11,7
214.0,512.8849301,268,328,198,130,57,13,7
223.5,0.0,268,328,217,156,88,12,7
179.0,31.78233747,268,328,216,136,68,11,7
238.0,0.0,268,328,212,156,91,11,7
167.0,125.8351501,268,328,194,101,64,12,7
195.5,76.97056246,268,328,198,106,62,12,7
193.5,972.3128266,268,328,213,105,67,11,7
236.0,6.0,268,328,201,161,68,12,7
216.0,523.0422892,268,328,202,159,83,13,7
272.0,7.919595814,270,328,216,137,93,13,7
259.5,13.01076455,270,328,219,152,92,13,7
268.0,0.0,270,328,221,147,84,11,7
267.5,1777.696744,270,328,212,116,75,12,7
193.5,550.0289114,270,328,208,120,60,12,7
251.0,1555.115341,270,328,195,142,78,12,7
222.0,291.3860295,270,328,200,162,71,12,7
231.5,21.85096664,270,328,208,125,65,12,7
207.5,646.8995633,270,328,197,117,58,11,7
245.0,10.24264061,270,328,202,117,64,13,7
214.0,475.2378303,270,328,232,147,45,13,7
212.0,27.97644997,270,351,213,157,76,12,7
200.0,4.097056246,270,351,195,177,103,12,7
230.0,88.56854153,270,351,200,154,84,12,7
247.5,1822.263014,270,351,200,106,68,18,7
201.5,9.6,270,351,218,135,64,12,7
205.0,985.1903778,270,351,211,107,63,10,7
229.0,6.8,270,351,205,155,87,12,7
227.5,691.1034284,270,351,216,164,72,14,7
217.5,730.8622152,270,351,209,174,104,12,7
238.5,522.7657511,270,351,195,163,102,12,7
229.0,349.1330425,270,351,209,179,112,12,7
227.5,237.8899837,270,351,224,166,85,11,7
227.0,4.097056246,270,351,214,155,68,12,7
208.5,224.1492752,270,351,206,182,103,12,7
225.0,5.794112492,270,358,214,157,73,12,7
225.0,5.6,270,358,221,141,70,10,7
213.0,273.8713127,270,358,203,167,112,13,7
197.0,401.1289976,270,358,215,140,92,12,7
233.0,317.8761865,270,358,203,168,78,13,7
231.0,9.325483322,270,358,205,170,77,14,7
233.0,210.5145432,270,358,214,165,72,12,7
232.0,0.0,270,358,197,126,66,13,7
230.0,398.0967051,270,358,227,166,99,13,7
215.5,511.0853471,270,358,202,109,67,11,7
216.5,664.6632258,270,358,211,135,60,11,7
241.0,0.0,270,358,211,122,71,13,7
242.5,32.36467495,270,358,203,165,73,12,7
211.5,669.8376541,270,358,219,132,58,11,7
218.5,67.16467495,270,358,212,132,62,11,7
230.0,31.83919163,270,358,205,168,94,13,7
217.5,491.8305148,270,394,210,166,85,13,7
233.5,547.1172236,270,394,212,157,79,13,7
226.5,451.3452331,270,394,213,152,66,14,7
248.0,295.1683653,270,394,225,166,85,11,7
250.5,577.7848414,270,394,225,165,81,11,7
257.0,296.2193325,270,394,223,163,84,11,7
232.5,309.4879624,270,394,224,163,73,11,7
235.0,108.777878,270,394,216,158,70,11,7
267.5,34.76467495,270,394,213,139,102,12,7
229.0,150.4264061,270,394,211,162,102,12,7
240.5,6.0,270,394,206,159,64,10,7
242.0,321.6585239,270,394,223,154,31,11,7
233.5,13.78233747,270,394,186,116,59,12,7
230.5,350.6193328,270,394,205,158,82,13,7
231.0,0.0,270,394,198,152,82,13,7
217.0,95.75878744,270,394,216,150,73,14,7
210.5,237.9703876,270,394,235,145,46,11,7
224.5,280.6761866,270,394,201,117,67,13,7
243.5,220.6518018,270,394,225,140,64,11,7
234.5,32.77644997,270,394,207,164,85,11,7
247.5,26.6308656,270,394,200,150,65,13,7
266.5,348.8528123,270,394,210,143,109,11,7
277.5,59.34701242,270,394,189,120,84,12,7
272.0,0.0,270,394,203,119,73,13,7
224.5,4.0,270,394,208,146,80,12,7
242.5,15.65685415,270,394,204,130,64,12,7
261.5,395.8672674,270,394,209,136,67,13,7
245.0,300.2428819,270,394,230,150,80,12,7
230.0,292.2428823,270,394,210,164,102,15,7
270.0,31.95289993,270,394,189,154,84,12,7
200.5,279.4026795,270,394,202,125,82,12,7
249.0,6.4,270,394,215,152,71,12,7
254.0,1132.743522,270,394,212,154,77,11,7
285.0,3004.730573,270,394,218,142,105,13,7
265.0,12.29116874,270,394,204,139,102,10,7
244.5,6.145584369,270,394,204,162,67,11,7
248.5,11.07106769,270,394,203,163,51,12,7
249.0,19.89949477,270,394,194,132,68,12,7
231.0,2.4,270,394,207,149,67,14,7
240.0,260.678208,270,394,205,149,68,11,7
231.5,2.4,270,394,209,150,68,11,7
208.5,0.0,270,394,201,171,110,13,7
223.0,4.097056246,270,394,210,167,97,12,7
220.0,451.1422022,270,394,211,156,88,12,7
217.0,7.919595814,270,394,217,154,97,12,7
208.5,38.72792184,270,394,183,160,63,11,7
216.5,536.7643241,270,394,219,156,19,13,7
227.0,465.6607877,270,394,213,148,77,13,7
216.5,751.5875216,270,394,199,106,72,12,7
200.0,5.2,270,394,205,158,50,12,7
215.0,839.3767586,270,394,215,159,43,12,7
225.0,742.7818135,270,394,200,164,67,12,7
200.5,374.7996479,270,394,215,162,111,12,7
227.0,4.4,270,394,207,163,65,12,7
208.0,19.31370831,270,394,205,161,21,11,7
232.0,263.6369952,270,394,197,162,29,12,7
234.0,314.7232869,270,394,209,159,52,12,7
223.5,268.0958713,270,394,212,145,26,10,7
223.5,538.8863597,270,394,211,157,58,12,7
239.0,3.2,270,394,211,164,72,12,7
254.0,228.2899837,270,394,210,168,109,13,7
257.5,6.828427076,270,394,208,165,104,14,7
231.5,286.0369964,270,394,215,152,85,13,7
242.5,506.6451463,270,394,216,163,53,9,7
235.5,24.58233747,270,394,198,167,31,11,7
218.5,244.8723201,270,394,206,158,86,12,7
219.0,550.6922449,270,394,212,153,85,12,7
196.5,275.5801416,270,394,186,166,59,12,7
220.5,460.6853486,270,394,214,156,15,13,7
212.0,76.47350621,270,394,180,162,61,15,7
218.5,289.9898961,270,394,214,154,19,11,7
256.5,422.645151,270,394,206,141,34,12,7
265.0,503.0833305,270,394,209,150,48,11,7
270.5,26.57056246,270,394,193,135,76,11,7
188.0,201.799825,270,394,218,169,116,11,7
249.5,0.0,270,394,188,179,115,15,7
223.5,356.2069655,270,394,207,159,20,10,7
235.5,543.0465733,270,394,213,149,110,13,7
224.0,179.8483528,270,394,207,143,109,11,7
244.0,3.2,270,394,203,173,105,12,7
212.0,333.2619743,270,394,202,162,73,13,7
218.0,224.039016,270,394,209,166,69,12,7
181.0,14.0,270,394,189,165,77,10,7
224.5,36.48528123,270,394,205,159,27,13,7
218.0,16.09705625,270,394,201,159,34,11,7
224.5,7.725483322,270,394,205,165,74,12,7
207.5,4.779898953,270,394,191,156,40,12,7
243.0,351.445739,270,394,190,147,20,13,7
207.5,362.9604594,270,394,198,164,36,12,7
252.0,13.18822498,270,394,175,147,87,10,7
264.5,342.17366,270,394,183,139,64,12,7
250.5,2.8,270,394,200,157,91,11,7
257.0,2.0,270,394,215,158,91,13,7
206.5,191.4566793,270,394,217,155,80,12,7
243.5,0.0,270,394,211,157,88,10,7
220.0,211.8968804,270,394,207,143,55,14,7
209.0,214.2449027,270,394,197,171,68,12,7
213.5,81.0676187,270,394,190,173,78,11,7
205.0,5.656854153,270,394,205,167,47,13,7
216.5,346.3746723,270,394,204,154,28,11,7
234.0,244.1291748,270,394,216,157,98,10,7
216.5,260.9860299,270,394,196,159,23,13,7
219.5,261.6487708,270,394,195,157,20,11,7
213.0,269.1801402,270,394,200,155,12,13,7
249.5,4.4,270,394,205,154,10,11,7
306.0,488.8634016,270,394,189,166,29,13,7
227.0,930.722592,270,394,215,137,81,11,7
240.0,36.97056246,270,394,201,168,75,13,7
204.0,803.8051878,270,394,217,148,92,12,7
214.0,874.2510981,270,394,219,119,84,13,7
212.5,281.625222,270,394,211,163,55,12,7
203.5,376.428074,270,394,201,172,85,12,7
234.5,245.260545,270,394,211,153,96,11,7
201.0,341.2619737,270,394,202,182,89,11,7
224.5,305.1232878,270,394,212,166,50,13,7
206.0,402.5348873,270,394,196,161,26,12,7
219.0,436.9015834,270,394,187,163,17,11,7
222.5,571.9235281,270,394,210,154,5,11,7
157.0,18.14213514,270,394,195,117,70,11,7
213.5,301.3742538,270,394,188,166,28,12,7
220.0,2.4,270,394,209,165,72,12,7
225.0,104.4749341,270,394,210,167,74,12,7
232.0,156.1082384,270,394,212,162,61,13,7
216.5,293.2605443,270,394,219,155,41,12,7
231.0,206.0840961,270,394,224,148,82,11,7
192.5,223.279218,270,394,223,170,117,12,7
183.0,251.5468363,270,394,217,156,100,12,7
190.5,28.67939372,270,394,221,164,109,12,7
197.0,397.6099972,270,394,221,166,108,11,7
233.0,273.8130273,270,394,222,165,67,11,7
161.0,65.94112492,270,394,210,150,109,10,7
215.0,9.656854153,270,394,208,167,63,14,7
224.0,652.3818111,270,394,203,164,67,13,7
236.0,19.93969686,270,394,205,174,84,16,7
195.5,841.073814,270,394,189,118,67,12,7
190.5,590.9024166,270,394,207,138,70,14,7
191.0,10.4,270,394,187,132,94,13,7
117.5,2.731370831,270,394,229,168,117,10,7
240.0,43.35878744,270,394,204,168,86,13,7
236.5,50.62741661,270,394,207,162,98,13,7
219.0,923.010899,270,394,217,116,72,12,7
242.5,22.9539104,270,394,210,172,67,10,7
221.5,916.1727166,270,394,217,111,68,12,7
217.0,140.2469242,270,394,220,117,70,13,7
231.5,14.0769552,270,394,201,174,61,12,7
223.0,5.794112492,270,394,210,165,43,13,7
238.5,8.691168737,270,394,200,161,76,11,7
216.5,285.1198392,270,394,211,164,36,13,7
149.5,282.7232876,270,394,206,156,121,11,7
140.0,17.31370819,270,394,214,165,128,10,7
117.5,0.0,270,394,214,170,135,10,7
151.0,8.662741661,270,394,208,170,139,12,7
222.0,290.8702985,270,394,219,161,80,12,7
242.0,1020.805011,272,394,200,164,79,13,7
204.0,3.959797907,272,394,208,166,94,11,7
199.5,350.7178173,272,394,202,173,100,11,7
214.5,1389.023159,272,394,204,153,86,13,7
220.0,339.44574,272,394,222,156,43,12,7
234.0,1464.192706,272,394,212,159,94,13,7
245.5,1688.316166,272,394,212,148,82,14,7
250.5,9.559797907,272,394,208,165,37,14,7
209.5,18.65096664,272,394,205,169,67,13,7
231.5,23.07939372,272,394,209,168,42,13,7
215.0,224.0390168,272,394,201,171,60,13,7
242.0,26.07350621,272,394,216,149,56,11,7
234.5,438.7178155,272,394,193,159,69,12,7
192.0,13.6,272,394,206,150,74,11,7
172.5,16.8,272,394,214,155,66,11,7
230.5,704.4943392,272,394,212,152,131,11,7
177.5,460.3939372,272,394,203,158,84,12,7
223.0,256.574253,272,394,199,166,110,12,7
203.5,129.4558437,272,394,200,174,105,12,7
217.0,3.414213538,272,394,217,155,69,13,7
193.0,1433.383549,272,394,213,164,104,12,7
238.0,13.65685415,272,394,198,97,68,10,7
217.0,53.39898953,272,394,204,181,120,13,7
239.0,306.4820743,272,394,203,162,80,12,7
216.5,242.997803,272,394,187,154,101,12,7
222.0,6.4,272,394,225,158,58,11,7
220.5,343.9878741,272,394,192,144,114,11,7
219.0,433.889389,272,394,206,120,63,12,7
240.5,189.2915863,272,394,220,131,63,12,7
179.5,125.4572717,272,394,204,124,69,10,7
197.0,0.0,272,394,198,126,74,11,7
237.5,403.479044,272,394,210,173,93,11,7
232.5,427.2260542,272,394,204,124,57,11,7
228.0,528.2997368,272,394,209,159,76,11,7
220.5,7.2,272,394,212,153,44,12,7
212.0,398.4335458,272,394,204,127,56,12,7
208.0,444.690818,272,394,181,169,88,13,7
217.5,303.9143691,272,394,205,167,106,13,7
222.0,305.84776,272,394,211,102,63,12,7
210.5,170.1817446,272,394,222,110,68,12,7
245.5,540.0073803,272,394,210,137,105,12,7
228.5,0.0,272,394,216,141,69,11,7
230.5,921.6610297,272,394,204,119,62,11,7
225.5,62.95878744,272,394,218,135,63,11,7
238.5,331.1379175,272,394,209,164,79,12,7
204.0,0.0,272,394,217,138,100,13,7
185.0,228.7253076,272,394,215,151,110,12,7
219.0,9.188224983,272,394,207,148,116,11,7
214.5,71.35878744,272,394,208,159,56,13,7
225.0,18.48528123,272,394,203,165,62,11,7
203.0,194.7370829,272,394,219,159,99,11,7
223.0,370.836995,272,394,199,159,73,12,7
239.0,9.656854153,272,394,195,161,81,12,7
215.5,548.9848432,272,394,204,131,58,14,7
229.0,27.03919163,272,394,220,143,28,11,7
218.0,13.6,272,394,214,147,50,12,7
130.0,12.8,272,394,203,132,84,10,7
263.5,676.8228507,272,394,185,134,76,11,7
262.0,364.3760974,272,394,200,147,50,12,7
217.0,262.1173995,135,174,202,159,49,13,8
206.5,348.5202564,137,174,201,159,51,12,8
190.0,162.4410378,250,174,224,178,126,12,8
214.0,3.6,250,174,225,138,88,12,8
265.5,1829.028867,250,209,181,150,81,12,8
235.5,469.5789587,250,209,212,151,102,12,8
217.0,4.8,250,315,202,162,55,13,8
193.5,588.3760997,250,319,201,158,65,12,8
200.5,21.18822498,250,319,200,165,69,11,8
199.0,545.3702125,250,319,218,146,21,12,8
219.5,63.31370831,250,319,225,151,72,13,8
235.5,453.6467485,250,319,215,147,80,14,8
235.5,258.1409499,250,319,226,151,63,13,8
228.5,533.7044417,250,319,211,165,121,11,8
243.5,12.5539104,250,319,217,138,61,11,8
229.5,195.9017572,250,319,179,136,65,10,8
214.5,364.9084795,250,319,193,156,51,13,8
258.0,1049.220235,250,319,178,148,85,12,8
217.5,417.0020883,250,319,189,159,70,9,8
217.5,208.701759,250,319,196,158,62,9,8
203.5,6.828427076,250,319,191,100,63,11,8
270.0,326.1851936,250,319,193,172,123,9,8
232.0,110.4700572,250,319,204,154,109,13,8
270.0,0.0,250,319,201,168,71,14,8
222.0,261.1198367,250,319,194,173,84,13,8
224.5,131.97645,250,319,199,167,72,12,8
205.5,20.48528123,250,319,188,131,64,11,8
213.5,642.5681913,250,319,204,164,59,12,8
189.0,0.0,250,319,230,168,80,10,8
275.5,1310.857231,250,319,176,147,84,13,8
199.0,55.55634892,250,319,231,179,102,11,8
201.0,0.0,250,319,211,164,83,11,8
210.0,4.097056246,250,319,224,171,93,12,8
256.5,140.0582822,250,319,188,130,65,13,8
259.0,491.4270655,250,319,191,141,87,13,8
218.5,1518.736273,250,319,187,103,69,12,8
251.0,186.0763623,250,319,197,150,91,13,8
227.5,100.9705625,250,319,207,143,87,12,8
228.5,85.20773354,250,319,193,107,74,13,8
213.0,142.0146311,250,319,207,175,137,13,8
220.5,62.72792184,250,319,207,166,67,13,8
224.0,190.2115991,250,319,194,180,110,12,8
219.0,26.07350621,250,319,190,171,93,13,8
220.0,642.7097363,250,319,209,149,33,12,8
227.0,338.7178162,266,319,209,151,80,12,8
215.5,707.7199048,266,319,224,111,61,13,8
238.0,379.1878748,266,319,213,153,61,13,8
231.5,220.5978045,266,319,210,155,80,12,8
215.5,7.353910398,266,319,218,155,76,11,8
192.5,510.1564136,266,319,207,147,73,13,8
207.5,948.3128333,266,319,206,109,72,13,8
216.0,0.0,266,319,228,158,45,13,8
222.5,2.8,266,319,205,154,60,9,8
228.0,250.9978035,266,319,224,171,102,13,8
213.5,600.6853471,266,319,187,117,54,13,8
236.5,972.3398306,266,319,207,154,54,12,8
239.5,1788.845694,266,319,209,153,83,12,8
212.0,205.1689585,266,319,219,157,26,14,8
249.5,3527.070871,266,319,217,120,66,11,8
264.5,1439.238803,266,319,196,144,74,12,8
271.0,184.3675311,266,319,224,131,81,12,8
294.5,116.5352374,266,319,195,127,85,12,8
207.0,61.45584369,266,319,217,160,71,11,8
206.0,1022.05413,266,319,204,160,95,13,8
207.0,649.9720575,266,319,201,123,71,12,8
223.5,275.1919156,266,319,207,175,104,11,8
209.0,310.231109,266,319,213,155,75,11,8
207.5,37.45584369,266,319,208,144,72,11,8
224.0,6.145584369,266,319,204,162,40,14,8
219.0,6.759797907,266,319,214,123,64,10,8
207.5,0.0,266,319,207,156,77,13,8
219.0,176.2940248,266,319,196,142,80,10,8
208.5,1055.057993,266,319,193,108,62,11,8
233.0,611.9602835,266,319,211,178,111,9,8
243.5,532.0142818,266,319,204,173,107,12,8
210.5,7.511269784,266,319,208,165,81,13,8
219.0,245.0331289,266,319,226,158,68,11,8
304.0,95.29015827,266,319,204,133,102,12,8
209.5,3.414213538,266,319,219,164,91,13,8
177.0,0.0,266,319,203,149,111,12,8
200.0,123.3969686,266,319,197,162,108,11,8
193.0,5.2,266,319,199,110,78,12,8
251.0,486.2437181,266,319,190,145,105,14,8
247.0,17.31370831,266,319,200,129,66,12,8
234.0,589.4686954,266,340,196,128,69,13,8
232.0,532.0849311,266,340,201,134,70,14,8
234.5,254.1978037,266,340,231,151,60,12,8
224.5,232.1527242,266,340,230,166,86,13,8
235.5,5.414213538,266,340,208,152,83,13,8
293.0,76.88183224,266,340,187,126,97,11,8
211.0,0.0,266,340,199,143,103,11,8
214.0,0.0,266,340,191,112,71,13,8
214.5,641.3759262,266,340,185,103,68,12,8
217.0,0.0,266,340,181,100,68,10,8
209.0,20.27939372,266,340,204,113,69,12,8
222.0,426.870298,266,340,201,158,79,14,8
233.0,127.7823375,266,340,205,145,64,13,8
215.0,3.394112492,266,377,212,153,69,13,8
218.0,8.828427076,266,384,207,151,68,14,8
243.5,311.2820732,266,384,226,169,81,11,8
232.5,2.0,266,384,223,166,73,13,8
241.5,44.51025932,266,384,204,160,116,15,8
280.0,49.24995618,266,384,208,138,103,11,8
244.5,311.7507042,266,384,218,158,70,13,8
268.0,161.2341393,266,384,207,158,100,10,8
290.0,4891.054479,266,384,190,157,102,13,8
276.0,5431.724629,266,384,195,163,103,13,8
245.5,39.03229365,266,384,199,114,74,12,8
243.0,10.26274166,266,384,189,171,90,12,8
284.0,12.5539104,266,384,198,169,79,12,8
233.0,11.39411249,266,384,202,163,65,13,8
230.5,53.07106769,266,384,206,158,84,12,8
213.5,9.61665206,266,384,206,139,71,12,8
214.0,352.3261442,266,384,198,165,94,12,8
189.5,12.48528123,266,384,226,151,73,12,8
293.0,93.96610301,266,384,205,135,102,12,8
266.5,24.8,266,384,189,138,106,12,8
246.5,167.9793061,266,384,188,115,73,14,8
301.0,161.8337217,266,384,183,134,101,12,8
243.5,0.0,266,384,207,128,75,12,8
280.5,431.525549,266,384,199,170,57,12,8
266.0,13.65685415,266,384,205,168,66,11,8
249.5,32.07350621,266,384,202,126,68,12,8
249.0,31.31370831,266,384,203,133,64,12,8
241.5,23.17644997,266,384,212,163,98,13,8
216.0,234.3017577,266,384,218,159,95,11,8
227.0,273.0899836,266,384,221,158,105,10,8
195.0,352.2325361,266,384,209,159,18,12,8
227.5,25.63675311,266,384,218,153,92,9,8
252.5,144.3336352,266,384,202,136,95,11,8
267.5,109.7665214,266,384,188,115,76,11,8
249.5,21.85096664,266,384,215,160,39,13,8
265.5,57.43919163,266,384,206,164,57,12,8
267.5,27.03919146,266,384,197,137,73,12,8
238.5,4.097056246,266,384,207,156,44,12,8
185.0,577.1422013,266,384,215,157,60,12,8
214.0,11.65685415,266,384,206,169,99,14,8
233.0,329.1198379,266,384,207,173,106,13,8
215.5,41.85929267,266,384,197,157,101,14,8
218.0,79.37056246,266,384,192,166,50,11,8
207.5,441.6378325,266,384,186,162,20,11,8
239.5,923.6902926,266,384,196,105,70,13,8
221.0,644.4650724,266,384,193,104,71,12,8
220.5,823.4531253,266,384,200,108,72,12,8
199.5,0.0,266,384,192,163,76,12,8
223.0,81.12792184,266,384,221,151,24,12,8
221.5,396.0280773,266,384,222,147,92,12,8
207.0,510.6589428,269,384,212,158,42,13,8
229.0,506.7858541,269,384,212,144,61,12,8
226.5,436.0481787,269,384,206,160,63,11,8
229.0,264.0042837,269,384,196,130,57,10,8
212.0,251.8650049,269,384,211,163,63,11,8
250.5,13.98822498,269,384,213,165,103,11,8
240.5,2.828427076,269,384,230,157,79,12,8
247.5,7.511269784,269,384,201,147,79,12,8
221.0,249.2840958,269,384,206,148,84,11,8
228.0,237.0664335,269,384,206,143,80,12,8
226.5,1953.38142,269,384,197,108,70,11,8
210.0,469.4437154,269,384,215,156,13,12,8
217.0,807.1272216,269,384,216,145,85,12,8
207.5,14.4,269,384,201,156,32,11,8
182.0,27.4676187,269,384,212,151,17,12,8
187.5,229.6958711,269,384,191,161,64,11,8
273.0,422.8441384,269,384,194,157,74,12,8
263.0,611.5777681,269,384,187,150,105,13,8
283.5,2067.304222,269,384,176,127,80,10,8
239.0,422.3878737,269,384,203,172,97,14,8
237.0,290.5624788,269,384,220,168,85,12,8
211.0,313.8761866,269,384,227,181,131,12,8
226.0,3.2,269,384,196,144,116,12,8
204.0,13.2,269,384,183,163,74,13,8
218.5,222.907645,269,384,192,129,56,13,8
230.0,17.71370811,269,384,207,168,85,13,8
210.0,300.190906,269,384,215,155,51,12,8
205.0,295.9919162,269,384,206,157,26,12,8
210.0,36.97056246,269,384,207,160,26,12,8
250.5,323.6883787,269,384,195,169,96,13,8
258.0,377.0020883,269,384,186,140,65,12,8
257.0,403.408392,269,384,211,152,27,10,8
192.5,466.1598639,269,384,189,89,62,13,8
252.5,247.0213535,269,384,205,166,103,12,8
231.5,185.8233744,269,384,197,162,102,11,8
235.0,237.7291738,269,384,209,159,105,13,8
219.0,8.828427076,269,384,216,147,84,14,8
254.0,8.8,269,384,199,156,104,10,8
227.5,240.4605467,269,384,203,165,56,11,8
226.5,272.848771,269,384,209,168,64,12,8
226.0,241.0899832,269,384,220,157,30,12,8
210.0,231.7645002,269,384,202,155,9,13,8
213.0,267.3860288,269,384,186,166,45,12,8
217.5,15.07106769,269,384,211,164,37,15,8
206.0,277.842882,269,384,187,151,80,11,8
224.0,1.6,269,384,190,162,67,13,8
237.0,325.5391037,269,384,186,169,40,12,8
194.0,167.6777903,269,384,209,157,99,13,8
230.5,48.77644997,269,384,188,168,31,13,8
305.5,0.0,269,384,175,154,92,12,8
238.0,0.0,269,384,195,166,31,15,8
272.0,63.91959581,269,384,219,139,79,13,8
271.0,2068.660146,269,384,212,125,64,13,8
292.5,81.11757488,269,384,197,104,74,14,8
235.5,327.5046158,269,384,211,167,51,13,8
211.0,469.3667636,269,384,200,167,73,13,8
227.0,15.89116874,269,384,206,165,65,11,8
230.0,316.9389282,269,384,212,166,61,12,8
211.5,12.5539104,269,384,206,168,65,13,8
207.5,14.4,269,384,205,150,102,12,8
215.0,278.1173999,269,384,204,157,7,12,8
225.5,301.6016695,269,384,202,159,6,12,8
214.5,316.7178178,269,384,197,160,9,11,8
194.0,81.94112492,269,384,179,166,50,11,8
223.0,11.58822498,269,384,202,165,75,12,8
230.0,3.959797907,269,384,222,155,18,14,8
225.0,0.0,269,384,201,159,69,14,8
196.5,392.0114244,269,384,204,162,79,11,8
